Date,Open,High,Low,Close,Adj Close,Volume
2020-07-09,6210.0,6240.0,6030.0,6100.0,57.221.044.921.875,93543500
2020-07-10,6100.0,6240.0,6080.0,6200.0,581.591.064.453.125,67224000
2020-07-13,6230.0,6240.0,6140.0,6175.0,579.245.849.609.375,86006000
2020-07-14,6175.0,6200.0,6110.0,6200.0,581.591.064.453.125,45616500
2020-07-15,6200.0,6240.0,6150.0,6150.0,57.690.078.125,61468000
2020-07-16,6150.0,6200.0,6140.0,6180.0,579.714.892.578.125,66520500
2020-07-17,6135.0,6180.0,6040.0,6120.0,5.740.865.234.375,73348000
2020-07-20,6120.0,6160.0,6060.0,6140.0,575.962.744.140.625,59794500
2020-07-21,6100.0,6235.0,6100.0,6200.0,581.591.064.453.125,84159500
2020-07-22,6210.0,6250.0,6130.0,6180.0,579.714.892.578.125,44725500
2020-07-23,6180.0,6215.0,6140.0,6200.0,581.591.064.453.125,84026500
2020-07-24,6200.0,6200.0,6100.0,6100.0,57.221.044.921.875,58366500
2020-07-27,6100.0,6140.0,6000.0,6100.0,57.221.044.921.875,41972500
2020-07-28,6120.0,6200.0,6060.0,6185.0,580.183.935.546.875,65279000
2020-07-29,6185.0,6185.0,6100.0,6135.0,57.549.365.234.375,50262500
2020-07-30,6135.0,6240.0,6055.0,6240.0,58.534.326.171.875,80533500
2020-08-03,6220.0,6235.0,5825.0,6130.0,575.024.658.203.125,137079000
2020-08-04,6155.0,6220.0,6130.0,6210.0,582.529.052.734.375,79357000
2020-08-05,6200.0,6220.0,6100.0,6205.0,582.060.107.421.875,49393000
2020-08-06,6215.0,6295.0,6185.0,6260.0,5.872.193.359.375,55258500
2020-08-07,6265.0,6285.0,6160.0,6180.0,579.714.892.578.125,43621000
2020-08-10,6180.0,6200.0,6105.0,6120.0,5.740.865.234.375,37774500
2020-08-11,6140.0,6200.0,6130.0,6175.0,579.245.849.609.375,38795500
2020-08-12,6175.0,6260.0,6160.0,6260.0,5.872.193.359.375,35612000
2020-08-13,6260.0,6300.0,6180.0,6300.0,590.971.484.375,48581000
2020-08-14,6300.0,6405.0,6240.0,6405.0,60.082.109.375,57316000
2020-08-18,6405.0,6425.0,6300.0,6360.0,5.965.998.046.875,81563500
2020-08-19,6360.0,6410.0,6310.0,6330.0,59.378.564.453.125,58793500
2020-08-24,6340.0,6380.0,6280.0,6315.0,59.237.861.328.125,66882500
2020-08-25,6320.0,6380.0,6305.0,6365.0,597.068.798.828.125,49211000
2020-08-26,6385.0,6390.0,6305.0,6340.0,594.723.681.640.625,42983000
2020-08-27,6365.0,6600.0,6340.0,6600.0,619.113.037.109.375,68326000
2020-08-28,6560.0,6600.0,6425.0,6495.0,609.263.525.390.625,52292500
2020-08-31,6500.0,6540.0,6275.0,6275.0,588.626.416.015.625,97032000
2020-09-01,6280.0,6520.0,6240.0,6520.0,61.160.859.375,67446000
2020-09-02,6520.0,6560.0,6365.0,6435.0,60.363.525.390.625,66065000
2020-09-03,6465.0,6500.0,6300.0,6500.0,60.973.251.953.125,68208500
2020-09-04,6450.0,6450.0,6265.0,6380.0,598.475.927.734.375,80613500
2020-09-07,6335.0,6360.0,6200.0,6285.0,589.564.404.296.875,64249500
2020-09-08,6285.0,6360.0,6285.0,6335.0,594.254.638.671.875,39649000
2020-09-09,6300.0,6320.0,6210.0,6245.0,585.812.158.203.125,49285000
2020-09-10,6220.0,6220.0,5810.0,5810.0,545.007.080.078.125,175735000
2020-09-11,5800.0,5975.0,5620.0,5905.0,5.539.185.546.875,403032500
2020-09-14,6000.0,6115.0,5985.0,6050.0,56.752.021.484.375,138115000
2020-09-15,6040.0,6100.0,5860.0,5860.0,54.969.736.328.125,170087000
2020-09-16,5860.0,5870.0,5745.0,5750.0,53.937.880.859.375,158565500
2020-09-17,5750.0,5855.0,5665.0,5755.0,53.984.775.390.625,138796000
2020-09-18,5700.0,5735.0,5570.0,5630.0,52.812.216.796.875,316912000
2020-09-21,5640.0,5735.0,5595.0,5605.0,52.577.705.078.125,112443000
2020-09-22,5520.0,5565.0,5430.0,5450.0,511.237.255.859.375,163442500
2020-09-23,5450.0,5585.0,5425.0,5505.0,516.396.484.375,100517000
2020-09-24,5430.0,5535.0,5390.0,5445.0,51.076.826.171.875,88618500
2020-09-25,5480.0,5625.0,5460.0,5610.0,526.246.044.921.875,100705000
2020-09-28,5650.0,5695.0,5500.0,5515.0,51.733.466.796.875,93522000
2020-09-29,5575.0,5635.0,5460.0,5505.0,516.396.484.375,117778500
2020-09-30,5565.0,5565.0,5420.0,5420.0,508.423.095.703.125,107377000
2020-10-01,5485.0,5570.0,5480.0,5570.0,522.493.896.484.375,56893000
2020-10-02,5560.0,5565.0,5440.0,5505.0,516.396.484.375,66848000
2020-10-05,5515.0,5560.0,5460.0,5520.0,51.780.361.328.125,58291000
2020-10-06,5630.0,5715.0,5600.0,5700.0,534.688.525.390.625,141955500
2020-10-07,5600.0,5755.0,5580.0,5755.0,53.984.775.390.625,89937500
2020-10-08,5790.0,5800.0,5710.0,5780.0,54.219.296.875,77384500
2020-10-09,5750.0,5775.0,5720.0,5775.0,541.723.876.953.125,54250500
2020-10-12,5840.0,5875.0,5830.0,5855.0,549.228.271.484.375,82918500
2020-10-13,5840.0,5860.0,5770.0,5855.0,549.228.271.484.375,48250500
2020-10-14,5840.0,5900.0,5810.0,5900.0,55.344.951.171.875,83117500
2020-10-15,5875.0,5880.0,5760.0,5785.0,5.426.619.140.625,82067000
2020-10-16,5785.0,5790.0,5730.0,5760.0,540.316.748.046.875,89051500
2020-10-19,5750.0,5900.0,5710.0,5900.0,55.344.951.171.875,56871500
2020-10-20,5880.0,5880.0,5785.0,5805.0,544.538.037.109.375,74995500
2020-10-21,5860.0,5865.0,5730.0,5780.0,54.219.296.875,77944000
2020-10-22,5740.0,5800.0,5705.0,5800.0,544.068.994.140.625,96872500
2020-10-23,5840.0,5840.0,5750.0,5770.0,5.412.548.828.125,66328000
2020-10-26,5725.0,5835.0,5725.0,5815.0,54.547.607.421.875,70452500
2020-10-27,5815.0,5830.0,5755.0,5790.0,54.313.095.703.125,89482000
2020-11-02,5760.0,5825.0,5720.0,5820.0,5.459.451.171.875,151006500
2020-11-03,5840.0,5895.0,5835.0,5890.0,552.511.474.609.375,78152000
2020-11-04,5900.0,5940.0,5785.0,5820.0,5.459.451.171.875,78626000
2020-11-05,5900.0,6180.0,5900.0,6150.0,57.690.078.125,161090000
2020-11-06,6160.0,6300.0,6060.0,6300.0,590.971.484.375,137303500
2020-11-09,6300.0,6400.0,6215.0,6285.0,589.564.404.296.875,82739500
2020-11-10,6395.0,6600.0,6380.0,6480.0,60.785.634.765.625,191073500
2020-11-11,6540.0,6565.0,6480.0,6540.0,613.484.716.796.875,131383500
2020-11-12,6410.0,6495.0,6405.0,6420.0,602.228.125,83082500
2020-11-13,6420.0,6450.0,6320.0,6390.0,59.941.396.484.375,82374500
2020-11-16,6485.0,6485.0,6385.0,6480.0,60.785.634.765.625,54905000
2020-11-17,6500.0,6565.0,6490.0,6550.0,61.442.275.390.625,119784000
2020-11-18,6550.0,6575.0,6540.0,6570.0,616.298.828.125,99789000
2020-11-19,6520.0,6640.0,6515.0,6615.0,620.520.068.359.375,147346500
2020-11-20,6640.0,6650.0,6550.0,6600.0,619.113.037.109.375,68468500
2020-11-23,6600.0,6610.0,6550.0,6600.0,619.113.037.109.375,75265500
2020-11-24,6600.0,6600.0,6545.0,6565.0,615.829.833.984.375,72349500
2020-11-25,6580.0,6585.0,6380.0,6410.0,601.289.990.234.375,170140500
2020-11-26,6350.0,6490.0,6300.0,6480.0,60.785.634.765.625,64339000
2020-11-27,6480.0,6490.0,6380.0,6385.0,598.944.970.703.125,87361500
2020-11-30,6385.0,6400.0,6135.0,6205.0,582.060.107.421.875,393091500
2020-12-01,6220.0,6435.0,6220.0,6395.0,599.882.958.984.375,114563500
2020-12-02,6460.0,6485.0,6340.0,6450.0,60.504.228.515.625,93897500
2020-12-03,6500.0,6525.0,6425.0,6460.0,605.980.322.265.625,98210000
2020-12-04,6460.0,6465.0,6360.0,6390.0,59.941.396.484.375,64995500
2020-12-07,6500.0,6580.0,6480.0,6520.0,61.160.859.375,96636000
2020-12-08,6520.0,6520.0,6425.0,6490.0,608.794.482.421.875,70561500
2020-12-10,6590.0,6600.0,6540.0,6575.0,618.636.181.640.625,151420500
2020-12-11,6600.0,6780.0,6595.0,6735.0,633.690.478.515.625,214160000
2020-12-14,6800.0,6830.0,6795.0,6820.0,6.416.880.859.375,179785500
2020-12-15,6830.0,6900.0,6605.0,6790.0,63.886.533.203.125,164024500
2020-12-16,6860.0,6950.0,6840.0,6950.0,65.391.962.890.625,138674000
2020-12-17,6965.0,7000.0,6820.0,6935.0,65.250.830.078.125,91920000
2020-12-18,6935.0,6935.0,6755.0,6800.0,639.806.201.171.875,147238500
2020-12-21,6890.0,6890.0,6800.0,6830.0,64.262.900.390.625,93692500
2020-12-22,6740.0,6820.0,6710.0,6715.0,63.180.869.140.625,61790500
2020-12-23,6905.0,6905.0,6620.0,6725.0,632.749.609.375,76948000
2020-12-28,6790.0,6820.0,6660.0,6780.0,637.924.462.890.625,60234000
2020-12-29,6775.0,6810.0,6740.0,6765.0,636.513.134.765.625,34212500
2020-12-30,6800.0,6800.0,6700.0,6770.0,63.698.359.375,52675500
2021-01-04,6800.0,6855.0,6720.0,6835.0,6.430.994.140.625,47937000
2021-01-05,6860.0,7090.0,6850.0,7090.0,66.709.208.984.375,104831000
2021-01-06,7050.0,7075.0,6880.0,6945.0,653.449.169.921.875,89753500
2021-01-07,7000.0,7050.0,6910.0,6965.0,655.331.005.859.375,71360000
2021-01-08,7035.0,7080.0,6975.0,7050.0,663.328.564.453.125,75033500
2021-01-11,7150.0,7360.0,7145.0,7345.0,691.084.814.453.125,169034500
2021-01-12,7345.0,7380.0,7160.0,7160.0,673.678.369.140.625,95235000
2021-01-13,7245.0,7275.0,7070.0,7120.0,669.914.794.921.875,76581500
2021-01-14,7050.0,7090.0,6995.0,7020.0,660.505.859.375,89319500
2021-01-15,7095.0,7100.0,6840.0,6955.0,654.390.087.890.625,89853500
2021-01-18,6955.0,7125.0,6845.0,7120.0,669.914.794.921.875,86343000
2021-01-19,7120.0,7120.0,7005.0,7095.0,66.756.259.765.625,73777000
2021-01-20,7165.0,7295.0,7070.0,7095.0,66.756.259.765.625,107216000
2021-01-21,7280.0,7300.0,7060.0,7075.0,66.568.076.171.875,66428000
2021-01-22,7075.0,7160.0,7075.0,7080.0,666.151.220.703.125,80829000
2021-01-25,7200.0,7200.0,7000.0,7035.0,6.619.171.875,76836500
2021-01-26,6955.0,7000.0,6820.0,6820.0,6.416.880.859.375,98658000
2021-01-27,6820.0,6930.0,6705.0,6790.0,63.886.533.203.125,97920000
2021-01-28,6790.0,6925.0,6790.0,6900.0,649.215.234.375,104627000
2021-01-29,6900.0,7000.0,6760.0,6760.0,636.042.724.609.375,132762500
2021-02-01,6760.0,6920.0,6595.0,6820.0,6.416.880.859.375,113129000
2021-02-02,6965.0,6980.0,6800.0,6800.0,639.806.201.171.875,86741000
2021-02-03,7000.0,7000.0,6825.0,6825.0,642.158.447.265.625,67291000
2021-02-04,6920.0,7000.0,6835.0,6855.0,64.498.115.234.375,80950500
2021-02-05,6870.0,6950.0,6855.0,6915.0,65.062.646.484.375,51602000
2021-02-08,7050.0,7055.0,6880.0,6920.0,651.097.021.484.375,45604000
2021-02-09,7000.0,7030.0,6955.0,6980.0,65.674.228.515.625,75574000
2021-02-10,7050.0,7050.0,6900.0,6920.0,651.097.021.484.375,44984500
2021-02-11,6985.0,6985.0,6840.0,6880.0,647.333.349.609.375,36926000
2021-02-15,6830.0,6890.0,6720.0,6800.0,639.806.201.171.875,83922000
2021-02-16,6880.0,6945.0,6830.0,6940.0,652.978.759.765.625,47221000
2021-02-17,6890.0,6960.0,6850.0,6900.0,649.215.234.375,66011500
2021-02-18,6850.0,6900.0,6735.0,6735.0,633.690.478.515.625,91204000
2021-02-19,6780.0,6850.0,6760.0,6825.0,642.158.447.265.625,70487500
2021-02-22,6900.0,6940.0,6790.0,6790.0,63.886.533.203.125,68913000
2021-02-23,6820.0,6845.0,6775.0,6825.0,642.158.447.265.625,58360000
2021-02-24,6825.0,6835.0,6725.0,6725.0,632.749.609.375,71869000
2021-02-25,6740.0,6770.0,6680.0,6705.0,630.867.822.265.625,78688000
2021-02-26,6705.0,6810.0,6645.0,6710.0,631.338.232.421.875,173631500
2021-03-01,6830.0,7045.0,6800.0,7045.0,66.285.810.546.875,205539000
2021-03-02,7120.0,7160.0,7000.0,7015.0,660.035.498.046.875,81446500
2021-03-03,7065.0,7085.0,7000.0,7000.0,658.624.169.921.875,84470000
2021-03-04,6905.0,7000.0,6720.0,6720.0,6.322.791.015.625,120802500
2021-03-05,6720.0,6925.0,6720.0,6800.0,639.806.201.171.875,111871500
2021-03-08,6950.0,6950.0,6720.0,6720.0,6.322.791.015.625,90883000
2021-03-09,6700.0,6715.0,6600.0,6605.0,621.458.837.890.625,135582000
2021-03-10,6720.0,6720.0,6620.0,6705.0,630.867.822.265.625,50302000
2021-03-12,6875.0,6880.0,6715.0,6765.0,636.513.134.765.625,74328000
2021-03-15,6815.0,6820.0,6665.0,6665.0,627.104.248.046.875,57416000
2021-03-16,6710.0,6710.0,6620.0,6625.0,623.340.673.828.125,70755500
2021-03-17,6650.0,6665.0,6605.0,6610.0,621.929.296.875,71474500
2021-03-18,6620.0,6720.0,6610.0,6705.0,630.867.822.265.625,70067500
2021-03-19,6770.0,6770.0,6625.0,6760.0,636.042.724.609.375,125853000
2021-03-22,6640.0,6680.0,6610.0,6620.0,622.870.166.015.625,67523500
2021-03-23,6720.0,6720.0,6555.0,6565.0,6.176.953.125,127762500
2021-03-24,6515.0,6550.0,6420.0,6440.0,605.934.130.859.375,152050000
2021-03-25,6400.0,6440.0,6330.0,6370.0,59.934.794.921.875,119101500
2021-03-26,6370.0,6445.0,6300.0,6415.0,60.358.193.359.375,134467500
2021-03-29,6410.0,6515.0,6360.0,6360.0,598.407.080.078.125,113370500
2021-03-30,6370.0,6455.0,6370.0,6395.0,601.700.146.484.375,83115500
2021-03-31,6390.0,6395.0,6145.0,6215.0,584.764.111.328.125,223390500
2021-04-01,6215.0,6270.0,6155.0,6225.0,585.705.029.296.875,112286000
2021-04-05,6250.0,6290.0,6155.0,6155.0,579.118.701.171.875,73311500
2021-04-06,6135.0,6170.0,6080.0,6165.0,58.005.966.796.875,80215000
2021-04-07,6155.0,6275.0,6135.0,6250.0,5.880.572.265.625,107908000
2021-04-08,6200.0,6215.0,6125.0,6135.0,585.328.515.625,123697500
2021-04-09,6315.0,6320.0,6145.0,6200.0,591.530.078.125,116961000
2021-04-12,6295.0,6295.0,6060.0,6065.0,578.649.951.171.875,110411500
2021-04-13,6050.0,6060.0,5980.0,6000.0,572.448.486.328.125,119211500
2021-04-14,6105.0,6305.0,6060.0,6305.0,601.547.900.390.625,135519500
2021-04-15,6305.0,6310.0,6180.0,6280.0,599.162.744.140.625,102686500
2021-04-16,6370.0,6370.0,6215.0,6275.0,598.685.693.359.375,79293500
2021-04-19,6275.0,6280.0,6230.0,6270.0,598.208.642.578.125,47095000
2021-04-20,6200.0,6250.0,6185.0,6235.0,5.948.693.359.375,72721000
2021-04-21,6200.0,6225.0,6165.0,6165.0,588.190.771.484.375,68397000
2021-04-22,6200.0,6275.0,6180.0,6215.0,592.961.181.640.625,63758000
2021-04-23,6280.0,6395.0,6225.0,6390.0,6.096.576.171.875,108498500
2021-04-26,6395.0,6400.0,6280.0,6285.0,59.963.974.609.375,108742000
2021-04-27,6370.0,6435.0,6355.0,6405.0,611.088.720.703.125,132650000
2021-04-28,6400.0,6405.0,6315.0,6320.0,602.979.052.734.375,87660000
2021-04-29,6460.0,6460.0,6360.0,6410.0,611.565.771.484.375,57355000
2021-04-30,6450.0,6450.0,6380.0,6405.0,611.088.720.703.125,65829500
2021-05-03,6480.0,6480.0,6345.0,6390.0,6.096.576.171.875,42065500
2021-05-04,6350.0,6430.0,6340.0,6400.0,610.611.669.921.875,50123500
2021-05-05,6420.0,6430.0,6400.0,6425.0,612.996.923.828.125,51685000
2021-05-06,6400.0,6450.0,6400.0,6425.0,612.996.923.828.125,38115500
2021-05-07,6460.0,6460.0,6385.0,6400.0,610.611.669.921.875,48864000
2021-05-10,6400.0,6420.0,6395.0,6420.0,612.519.873.046.875,68180500
